,SUBJECTID,mTurkCode,TRIALNUM,IMAGE_NUMBER,RAW_ANSWER,IS_TRAP
694,3.0,2503639,,139.0,Male,no
695,3.0,2503639,,140.0,Female,no
696,3.0,2503639,,141.0,Female,no
697,3.0,2503639,,142.0,Female,no
698,3.0,2503639,,143.0,Female,no
699,3.0,2503639,,144.0,Male,no
700,3.0,2503639,,145.0,Female,no
701,3.0,2503639,,146.0,Male,no
702,3.0,2503639,,147.0,Male,no
703,3.0,2503639,,148.0,Female,no
704,3.0,2503639,,149.0,Female,no
705,3.0,2503639,,150.0,Male,no
706,3.0,2503639,,151.0,Male,no
707,3.0,2503639,,152.0,Male,no
708,3.0,2503639,,153.0,Female,no
709,3.0,2503639,,154.0,Male,no
710,3.0,2503639,,155.0,Female,no
711,3.0,2503639,,156.0,Female,no
712,3.0,2503639,,157.0,Male,no
713,3.0,2503639,,158.0,Female,no
714,3.0,2503639,,159.0,Female,no
715,3.0,2503639,,160.0,Male,no
716,3.0,2503639,,161.0,Male,no
717,3.0,2503639,,162.0,Male,no
718,3.0,2503639,,163.0,Male,no
719,3.0,2503639,,164.0,Male,no
720,3.0,2503639,,165.0,Female,no
721,3.0,2503639,,166.0,Male,no
722,3.0,2503639,,167.0,Female,no
723,3.0,2503639,,168.0,Female,no
724,3.0,2503639,,169.0,Male,no
725,3.0,2503639,,170.0,Male,no
726,3.0,2503639,,171.0,Male,no
727,3.0,2503639,,172.0,Male,no
728,3.0,2503639,,173.0,Female,no
729,3.0,2503639,,174.0,Female,no
730,3.0,2503639,,175.0,Female,no
731,3.0,2503639,,176.0,Female,no
732,3.0,2503639,,177.0,Male,no
733,3.0,2503639,,178.0,Male,no
734,3.0,2503639,,179.0,Female,no
735,3.0,2503639,,180.0,Female,no
736,3.0,2503639,,181.0,Male,no
737,3.0,2503639,,182.0,Female,no
738,3.0,2503639,,183.0,Female,no
739,3.0,2503639,,184.0,Male,no
740,3.0,2503639,,185.0,Female,no
741,3.0,2503639,,186.0,Male,no
742,3.0,2503639,,187.0,Female,no
743,3.0,2503639,,188.0,Female,no
744,3.0,2503639,,189.0,Male,no
745,3.0,2503639,,190.0,Male,no
746,3.0,2503639,,191.0,Male,no
747,3.0,2503639,,192.0,Male,no
748,3.0,2503639,,193.0,Female,no
749,3.0,2503639,,194.0,Male,no
750,3.0,2503639,,195.0,Female,no
751,3.0,2503639,,196.0,Male,no
752,3.0,2503639,,197.0,Male,no
753,3.0,2503639,,198.0,Male,no
754,3.0,2503639,,199.0,Male,no
755,3.0,2503639,,200.0,Female,no
756,3.0,2503639,,201.0,Female,no
757,3.0,2503639,,202.0,Female,no
758,3.0,2503639,,203.0,Female,no
759,3.0,2503639,,204.0,Female,no
760,3.0,2503639,,205.0,Male,no
761,3.0,2503639,,206.0,Male,no
762,3.0,2503639,,207.0,Male,no
763,3.0,2503639,,208.0,Male,no
764,3.0,2503639,,209.0,Male,no
765,3.0,2503639,,210.0,Male,no
766,3.0,2503639,,211.0,Female,no
767,3.0,2503639,,212.0,Female,no
768,3.0,2503639,,213.0,Female,no
769,3.0,2503639,,214.0,Female,no
770,3.0,2503639,,215.0,Female,no
771,3.0,2503639,,216.0,Female,no
772,3.0,2503639,,217.0,Female,no
773,3.0,2503639,,218.0,Female,no
774,3.0,2503639,,219.0,Female,no
775,3.0,2503639,,220.0,Female,no
776,3.0,2503639,,221.0,Female,no
777,3.0,2503639,,222.0,Female,no
778,3.0,2503639,,223.0,Female,no
779,3.0,2503639,,224.0,Female,no
780,3.0,2503639,,225.0,Female,no
781,3.0,2503639,,226.0,Male,no
782,3.0,2503639,,227.0,Male,no
783,3.0,2503639,,228.0,Male,no
784,3.0,2503639,,229.0,Male,no
785,3.0,2503639,,230.0,Male,no
786,3.0,2503639,,231.0,Female,no
787,3.0,2503639,,232.0,Female,no
788,3.0,2503639,,233.0,Male,no
789,3.0,2503639,,234.0,Male,no
790,3.0,2503639,,235.0,Male,no
791,3.0,2503639,,236.0,Male,no
792,3.0,2503639,,237.0,Male,no
793,3.0,2503639,,238.0,Male,no
794,3.0,2503639,,239.0,Female,no
795,3.0,2503639,,240.0,Male,no
796,3.0,2503639,,241.0,Male,no
797,3.0,2503639,,242.0,Female,no
798,3.0,2503639,,243.0,Male,no
799,3.0,2503639,,244.0,Male,no
800,3.0,2503639,,245.0,Male,no
801,3.0,2503639,,246.0,Male,no
802,3.0,2503639,,247.0,Female,no
803,3.0,2503639,,248.0,Female,no
804,3.0,2503639,,249.0,Male,no
805,3.0,2503639,,250.0,Female,no
806,3.0,2503639,,251.0,Male,no
807,3.0,2503639,,252.0,Female,no
808,3.0,2503639,,253.0,Male,no
809,3.0,2503639,,254.0,Male,no
810,3.0,2503639,,255.0,Male,no
811,3.0,2503639,,256.0,Female,no
812,3.0,2503639,,257.0,Male,no
813,3.0,2503639,,258.0,Male,no
814,3.0,2503639,,259.0,Female,no
815,3.0,2503639,,260.0,Male,no
816,3.0,2503639,,261.0,Male,no
817,3.0,2503639,,262.0,Male,no
818,3.0,2503639,,263.0,Female,no
819,3.0,2503639,,264.0,Male,no
820,3.0,2503639,,265.0,Male,no
821,3.0,2503639,,266.0,Female,no
822,3.0,2503639,,267.0,Male,no
823,3.0,2503639,,268.0,Male,no
824,3.0,2503639,,269.0,Male,no
825,3.0,2503639,,270.0,Male,no
826,3.0,2503639,,271.0,Female,no
827,3.0,2503639,,272.0,Male,no
828,3.0,2503639,,273.0,Female,no
829,3.0,2503639,,274.0,Male,no
830,3.0,2503639,,275.0,Male,yes
831,3.0,2503639,,276.0,Female,yes
832,3.0,2503639,,277.0,Male,yes
833,3.0,2503639,,278.0,Female,yes
834,4.0,1565824,,1.0,Female,no
835,4.0,1565824,,2.0,Female,no
836,4.0,1565824,,3.0,Female,no
837,4.0,1565824,,4.0,Female,no
838,4.0,1565824,,5.0,Female,no
839,4.0,1565824,,6.0,Male,no
840,4.0,1565824,,7.0,Female,no
841,4.0,1565824,,8.0,Male,no
842,4.0,1565824,,9.0,Male,no
843,4.0,1565824,,10.0,Male,no
844,4.0,1565824,,11.0,Male,no
845,4.0,1565824,,12.0,Female,no
846,4.0,1565824,,13.0,Male,no
847,4.0,1565824,,14.0,Male,no
848,4.0,1565824,,15.0,Female,no
849,4.0,1565824,,16.0,Female,no
850,4.0,1565824,,17.0,Female,no
851,4.0,1565824,,18.0,Female,no
852,4.0,1565824,,19.0,Female,no
853,4.0,1565824,,20.0,Male,no
854,4.0,1565824,,21.0,Female,no
855,4.0,1565824,,22.0,Male,no
856,4.0,1565824,,23.0,Female,no
857,4.0,1565824,,24.0,Female,no
858,4.0,1565824,,25.0,Male,no
859,4.0,1565824,,26.0,Male,no
860,4.0,1565824,,27.0,Male,no
861,4.0,1565824,,28.0,Male,no
862,4.0,1565824,,29.0,Female,no
863,4.0,1565824,,30.0,Male,no
864,4.0,1565824,,31.0,Male,no
865,4.0,1565824,,32.0,Male,no
866,4.0,1565824,,33.0,Male,no
867,4.0,1565824,,34.0,Male,no
868,4.0,1565824,,35.0,Male,no
869,4.0,1565824,,36.0,Male,no
870,4.0,1565824,,37.0,Female,no
871,4.0,1565824,,38.0,Male,no
872,4.0,1565824,,39.0,Female,no
873,4.0,1565824,,40.0,Female,no
874,4.0,1565824,,41.0,Female,no
875,4.0,1565824,,42.0,Male,no
876,4.0,1565824,,43.0,Female,no
877,4.0,1565824,,44.0,Male,no
878,4.0,1565824,,45.0,Female,no
879,4.0,1565824,,46.0,Male,no
880,4.0,1565824,,47.0,Male,no
881,4.0,1565824,,48.0,Male,no
882,4.0,1565824,,49.0,Female,no
883,4.0,1565824,,50.0,Female,no
884,4.0,1565824,,51.0,Female,no
885,4.0,1565824,,52.0,Female,no
886,4.0,1565824,,53.0,Male,no
887,4.0,1565824,,54.0,Female,no
888,4.0,1565824,,55.0,Male,no
889,4.0,1565824,,56.0,Male,no
890,4.0,1565824,,57.0,Female,no
891,4.0,1565824,,58.0,Male,no
892,4.0,1565824,,59.0,Male,no
893,4.0,1565824,,60.0,Male,no
894,4.0,1565824,,61.0,Female,no
895,4.0,1565824,,62.0,Male,no
896,4.0,1565824,,63.0,Male,no
897,4.0,1565824,,64.0,Female,no
898,4.0,1565824,,65.0,Female,no
899,4.0,1565824,,66.0,Female,no
900,4.0,1565824,,67.0,Male,no
901,4.0,1565824,,68.0,Female,no
902,4.0,1565824,,69.0,Male,no
903,4.0,1565824,,70.0,Female,no
904,4.0,1565824,,71.0,Male,no
905,4.0,1565824,,72.0,Male,no
906,4.0,1565824,,73.0,Female,no
907,4.0,1565824,,74.0,Female,no
908,4.0,1565824,,75.0,Male,no
909,4.0,1565824,,76.0,Female,no
910,4.0,1565824,,77.0,Male,no
911,4.0,1565824,,78.0,Female,no
912,4.0,1565824,,79.0,Female,no
913,4.0,1565824,,80.0,Female,no
914,4.0,1565824,,81.0,Female,no
915,4.0,1565824,,82.0,Male,no
916,4.0,1565824,,83.0,Female,no
917,4.0,1565824,,84.0,Female,no
918,4.0,1565824,,85.0,Male,no
919,4.0,1565824,,86.0,Female,no
920,4.0,1565824,,87.0,Female,no
921,4.0,1565824,,88.0,Male,no
922,4.0,1565824,,89.0,Male,no
923,4.0,1565824,,90.0,Female,no
924,4.0,1565824,,91.0,Female,no
925,4.0,1565824,,92.0,Male,no
926,4.0,1565824,,93.0,Female,no
927,4.0,1565824,,94.0,Male,no
928,4.0,1565824,,95.0,Female,no
929,4.0,1565824,,96.0,Female,no
930,4.0,1565824,,97.0,Male,no
931,4.0,1565824,,98.0,Male,no
932,4.0,1565824,,99.0,Male,no
933,4.0,1565824,,100.0,Female,no
934,4.0,1565824,,101.0,Female,no
935,4.0,1565824,,102.0,Male,no
936,4.0,1565824,,103.0,Male,no
937,4.0,1565824,,104.0,Female,no
938,4.0,1565824,,105.0,Male,no
939,4.0,1565824,,106.0,Female,no
940,4.0,1565824,,107.0,Male,no
941,4.0,1565824,,108.0,Male,no
942,4.0,1565824,,109.0,Male,no
943,4.0,1565824,,110.0,Female,no
944,4.0,1565824,,111.0,Female,no
945,4.0,1565824,,112.0,Female,no
946,4.0,1565824,,113.0,Female,no
947,4.0,1565824,,114.0,Male,no
948,4.0,1565824,,115.0,Female,no
949,4.0,1565824,,116.0,Female,no
950,4.0,1565824,,117.0,Female,no
951,4.0,1565824,,118.0,Female,no
952,4.0,1565824,,119.0,Female,no
953,4.0,1565824,,120.0,Male,no
954,4.0,1565824,,121.0,Male,no
955,4.0,1565824,,122.0,Male,no
956,4.0,1565824,,123.0,Male,no
957,4.0,1565824,,124.0,Female,no
958,4.0,1565824,,125.0,Female,no
959,4.0,1565824,,126.0,Male,no
960,4.0,1565824,,127.0,Female,no
961,4.0,1565824,,128.0,Male,no
962,4.0,1565824,,129.0,Female,no
963,4.0,1565824,,130.0,Male,no
964,4.0,1565824,,131.0,Female,no
965,4.0,1565824,,132.0,Female,no
966,4.0,1565824,,133.0,Male,no
967,4.0,1565824,,134.0,Female,no
968,4.0,1565824,,135.0,Female,no
969,4.0,1565824,,136.0,Male,no
970,4.0,1565824,,137.0,Male,no
971,4.0,1565824,,138.0,Female,no
972,4.0,1565824,,139.0,Male,no
973,4.0,1565824,,140.0,Female,no
974,4.0,1565824,,141.0,Female,no
975,4.0,1565824,,142.0,Female,no
976,4.0,1565824,,143.0,Male,no
977,4.0,1565824,,144.0,Male,no
978,4.0,1565824,,145.0,Female,no
979,4.0,1565824,,146.0,Male,no
980,4.0,1565824,,147.0,Male,no
981,4.0,1565824,,148.0,Male,no
982,4.0,1565824,,149.0,Female,no
983,4.0,1565824,,150.0,Male,no
984,4.0,1565824,,151.0,Male,no
985,4.0,1565824,,152.0,Male,no
986,4.0,1565824,,153.0,Female,no
987,4.0,1565824,,154.0,Male,no
988,4.0,1565824,,155.0,Female,no
989,4.0,1565824,,156.0,Female,no
990,4.0,1565824,,157.0,Male,no
991,4.0,1565824,,158.0,Female,no
992,4.0,1565824,,159.0,Female,no
993,4.0,1565824,,160.0,Male,no
994,4.0,1565824,,161.0,Male,no
995,4.0,1565824,,162.0,Male,no
996,4.0,1565824,,163.0,Male,no
997,4.0,1565824,,164.0,Male,no
998,4.0,1565824,,165.0,Female,no
999,4.0,1565824,,166.0,Male,no
1000,4.0,1565824,,167.0,Female,no
1001,4.0,1565824,,168.0,Female,no
1002,4.0,1565824,,169.0,Male,no
1003,4.0,1565824,,170.0,Male,no
1004,4.0,1565824,,171.0,Male,no
1005,4.0,1565824,,172.0,Male,no
1006,4.0,1565824,,173.0,Female,no
1007,4.0,1565824,,174.0,Female,no
1008,4.0,1565824,,175.0,Female,no
1009,4.0,1565824,,176.0,Female,no
1010,4.0,1565824,,177.0,Male,no
1011,4.0,1565824,,178.0,Male,no
1012,4.0,1565824,,179.0,Female,no
1013,4.0,1565824,,180.0,Female,no
1014,4.0,1565824,,181.0,Male,no
1015,4.0,1565824,,182.0,Female,no
1016,4.0,1565824,,183.0,Female,no
1017,4.0,1565824,,184.0,Male,no
1018,4.0,1565824,,185.0,Female,no
1019,4.0,1565824,,186.0,Male,no
1020,4.0,1565824,,187.0,Male,no
1021,4.0,1565824,,188.0,Female,no
1022,4.0,1565824,,189.0,Male,no
1023,4.0,1565824,,190.0,Male,no
1024,4.0,1565824,,191.0,Male,no
1025,4.0,1565824,,192.0,Male,no
1026,4.0,1565824,,193.0,Female,no
1027,4.0,1565824,,194.0,Female,no
1028,4.0,1565824,,195.0,Male,no
1029,4.0,1565824,,196.0,Male,no
1030,4.0,1565824,,197.0,Male,no
1031,4.0,1565824,,198.0,Male,no
1032,4.0,1565824,,199.0,Male,no
1033,4.0,1565824,,200.0,Female,no
1034,4.0,1565824,,201.0,Female,no
1035,4.0,1565824,,202.0,Female,no
1036,4.0,1565824,,203.0,Male,no
1037,4.0,1565824,,204.0,Female,no
1038,4.0,1565824,,205.0,Male,no
1039,4.0,1565824,,206.0,Male,no
1040,4.0,1565824,,207.0,Male,no
1041,4.0,1565824,,208.0,Male,no
1042,4.0,1565824,,209.0,Male,no
1043,4.0,1565824,,210.0,Male,no
1044,4.0,1565824,,211.0,Male,no
1045,4.0,1565824,,212.0,Female,no
1046,4.0,1565824,,213.0,Female,no
1047,4.0,1565824,,214.0,Female,no
1048,4.0,1565824,,215.0,Female,no
1049,4.0,1565824,,216.0,Female,no
1050,4.0,1565824,,217.0,Female,no
1051,4.0,1565824,,218.0,Female,no
1052,4.0,1565824,,219.0,Female,no
1053,4.0,1565824,,220.0,Female,no
1054,4.0,1565824,,221.0,Female,no
1055,4.0,1565824,,222.0,Female,no
1056,4.0,1565824,,223.0,Female,no
1057,4.0,1565824,,224.0,Female,no
1058,4.0,1565824,,225.0,Female,no
1059,4.0,1565824,,226.0,Male,no
1060,4.0,1565824,,227.0,Male,no
1061,4.0,1565824,,228.0,Male,no
1062,4.0,1565824,,229.0,Male,no
1063,4.0,1565824,,230.0,Male,no
1064,4.0,1565824,,231.0,Female,no
1065,4.0,1565824,,232.0,Female,no
1066,4.0,1565824,,233.0,Male,no
1067,4.0,1565824,,234.0,Male,no
1068,4.0,1565824,,235.0,Male,no
1069,4.0,1565824,,236.0,Male,no
1070,4.0,1565824,,237.0,Male,no
1071,4.0,1565824,,238.0,Male,no
1072,4.0,1565824,,239.0,Male,no
1073,4.0,1565824,,240.0,Male,no
1074,4.0,1565824,,241.0,Male,no
1075,4.0,1565824,,242.0,Male,no
1076,4.0,1565824,,243.0,Male,no
1077,4.0,1565824,,244.0,Male,no
1078,4.0,1565824,,245.0,Male,no
1079,4.0,1565824,,246.0,Male,no
1080,4.0,1565824,,247.0,Female,no
1081,4.0,1565824,,248.0,Female,no
1082,4.0,1565824,,249.0,Male,no
1083,4.0,1565824,,250.0,Female,no
1084,4.0,1565824,,251.0,Male,no
1085,4.0,1565824,,252.0,Female,no
1086,4.0,1565824,,253.0,Male,no
1087,4.0,1565824,,254.0,Male,no
1088,4.0,1565824,,255.0,Male,no
1089,4.0,1565824,,256.0,Female,no
1090,4.0,1565824,,257.0,Male,no
1091,4.0,1565824,,258.0,Male,no
1092,4.0,1565824,,259.0,Female,no
1093,4.0,1565824,,260.0,Male,no
1094,4.0,1565824,,261.0,Male,no
1095,4.0,1565824,,262.0,Female,no
1096,4.0,1565824,,263.0,Female,no
1097,4.0,1565824,,264.0,Female,no
1098,4.0,1565824,,265.0,Male,no
1099,4.0,1565824,,266.0,Female,no
1100,4.0,1565824,,267.0,Male,no
1101,4.0,1565824,,268.0,Male,no
1102,4.0,1565824,,269.0,Male,no
1103,4.0,1565824,,270.0,Male,no
1104,4.0,1565824,,271.0,Female,no
1105,4.0,1565824,,272.0,Male,no
1106,4.0,1565824,,273.0,Female,no
1107,4.0,1565824,,274.0,Male,no
1108,4.0,1565824,,275.0,Male,yes
1109,4.0,1565824,,276.0,Female,yes
1110,4.0,1565824,,277.0,Male,yes
1111,4.0,1565824,,278.0,Female,yes
1112,5.0,5798667,,1.0,Female,no
1113,5.0,5798667,,2.0,Female,no
1114,5.0,5798667,,3.0,Female,no
1115,5.0,5798667,,4.0,Female,no
1116,5.0,5798667,,5.0,Female,no
1117,5.0,5798667,,6.0,Female,no
1118,5.0,5798667,,7.0,Female,no
1119,5.0,5798667,,8.0,Male,no
1120,5.0,5798667,,9.0,Male,no
1121,5.0,5798667,,10.0,Male,no
1122,5.0,5798667,,11.0,Male,no
1123,5.0,5798667,,12.0,Female,no
1124,5.0,5798667,,13.0,Male,no
1125,5.0,5798667,,14.0,Male,no
1126,5.0,5798667,,15.0,Female,no
1127,5.0,5798667,,16.0,Female,no
1128,5.0,5798667,,17.0,Female,no
1129,5.0,5798667,,18.0,Female,no
1130,5.0,5798667,,19.0,Female,no
1131,5.0,5798667,,20.0,Female,no
1132,5.0,5798667,,21.0,Male,no
1133,5.0,5798667,,22.0,Male,no
1134,5.0,5798667,,23.0,Male,no
1135,5.0,5798667,,24.0,Female,no
1136,5.0,5798667,,25.0,Male,no
1137,5.0,5798667,,26.0,Male,no
1138,5.0,5798667,,27.0,Male,no
1139,5.0,5798667,,28.0,Male,no
1140,5.0,5798667,,29.0,Female,no
1141,5.0,5798667,,30.0,Male,no
1142,5.0,5798667,,31.0,Male,no
1143,5.0,5798667,,32.0,Male,no
1144,5.0,5798667,,33.0,Male,no
1145,5.0,5798667,,34.0,Male,no
1146,5.0,5798667,,35.0,Male,no
1147,5.0,5798667,,36.0,Male,no
1148,5.0,5798667,,37.0,Female,no
1149,5.0,5798667,,38.0,Male,no
1150,5.0,5798667,,39.0,Female,no
1151,5.0,5798667,,40.0,Female,no
1152,5.0,5798667,,41.0,Female,no
1153,5.0,5798667,,42.0,Male,no
1154,5.0,5798667,,43.0,Female,no
1155,5.0,5798667,,44.0,Male,no
1156,5.0,5798667,,45.0,Male,no
1157,5.0,5798667,,46.0,Male,no
1158,5.0,5798667,,47.0,Male,no
1159,5.0,5798667,,48.0,Male,no
1160,5.0,5798667,,49.0,Female,no
1161,5.0,5798667,,50.0,Male,no
1162,5.0,5798667,,51.0,Female,no
1163,5.0,5798667,,52.0,Female,no
1164,5.0,5798667,,53.0,Male,no
1165,5.0,5798667,,54.0,Female,no
1166,5.0,5798667,,55.0,Female,no
1167,5.0,5798667,,56.0,Male,no
1168,5.0,5798667,,57.0,Female,no
1169,5.0,5798667,,58.0,Male,no
1170,5.0,5798667,,59.0,Female,no
1171,5.0,5798667,,60.0,Male,no
1172,5.0,5798667,,61.0,Female,no
1173,5.0,5798667,,62.0,Male,no
1174,5.0,5798667,,63.0,Male,no
1175,5.0,5798667,,64.0,Female,no
1176,5.0,5798667,,65.0,Female,no
1177,5.0,5798667,,66.0,Female,no
1178,5.0,5798667,,67.0,Male,no
1179,5.0,5798667,,68.0,Female,no
1180,5.0,5798667,,69.0,Male,no
1181,5.0,5798667,,70.0,Male,no
1182,5.0,5798667,,71.0,Male,no
1183,5.0,5798667,,72.0,Male,no
1184,5.0,5798667,,73.0,Female,no
1185,5.0,5798667,,74.0,Female,no
1186,5.0,5798667,,75.0,Male,no
1187,5.0,5798667,,76.0,Female,no
1188,5.0,5798667,,77.0,Male,no
1189,5.0,5798667,,78.0,Female,no
1190,5.0,5798667,,79.0,Male,no
1191,5.0,5798667,,80.0,Female,no
1192,5.0,5798667,,81.0,Female,no
1193,5.0,5798667,,82.0,Male,no
1194,5.0,5798667,,83.0,Male,no
1195,5.0,5798667,,84.0,Female,no
1196,5.0,5798667,,85.0,Male,no
1197,5.0,5798667,,86.0,Female,no
1198,5.0,5798667,,87.0,Female,no
1199,5.0,5798667,,88.0,Male,no
1200,5.0,5798667,,89.0,Male,no
1201,5.0,5798667,,90.0,Female,no
1202,5.0,5798667,,91.0,Female,no
1203,5.0,5798667,,92.0,Male,no
1204,5.0,5798667,,93.0,Female,no
1205,5.0,5798667,,94.0,Male,no
1206,5.0,5798667,,95.0,Female,no
1207,5.0,5798667,,96.0,Female,no
1208,5.0,5798667,,97.0,Male,no
1209,5.0,5798667,,98.0,Male,no
1210,5.0,5798667,,99.0,Male,no
1211,5.0,5798667,,100.0,Female,no
1212,5.0,5798667,,101.0,Female,no
1213,5.0,5798667,,102.0,Female,no
1214,5.0,5798667,,103.0,Male,no
1215,5.0,5798667,,104.0,Male,no
1216,5.0,5798667,,105.0,Male,no
1217,5.0,5798667,,106.0,Female,no
1218,5.0,5798667,,107.0,Male,no
1219,5.0,5798667,,108.0,Male,no
1220,5.0,5798667,,109.0,Male,no
1221,5.0,5798667,,110.0,Female,no
1222,5.0,5798667,,111.0,Male,no
1223,5.0,5798667,,112.0,Male,no
1224,5.0,5798667,,113.0,Female,no
1225,5.0,5798667,,114.0,Female,no
1226,5.0,5798667,,115.0,Female,no
1227,5.0,5798667,,116.0,Male,no
1228,5.0,5798667,,117.0,Male,no
1229,5.0,5798667,,118.0,Female,no
1230,5.0,5798667,,119.0,Female,no
1231,5.0,5798667,,120.0,Male,no
1232,5.0,5798667,,121.0,Male,no
1233,5.0,5798667,,122.0,Male,no
1234,5.0,5798667,,123.0,Male,no
1235,5.0,5798667,,124.0,Female,no
1236,5.0,5798667,,125.0,Female,no
1237,5.0,5798667,,126.0,Male,no
1238,5.0,5798667,,127.0,Female,no
1239,5.0,5798667,,128.0,Male,no
1240,5.0,5798667,,129.0,Female,no
1241,5.0,5798667,,130.0,Male,no
1242,5.0,5798667,,131.0,Female,no
1243,5.0,5798667,,132.0,Female,no
1244,5.0,5798667,,133.0,Male,no
1245,5.0,5798667,,134.0,Female,no
1246,5.0,5798667,,135.0,Female,no
1247,5.0,5798667,,136.0,Male,no
1248,5.0,5798667,,137.0,Male,no
1249,5.0,5798667,,138.0,Female,no
1250,5.0,5798667,,139.0,Male,no
1251,5.0,5798667,,140.0,Female,no
1252,5.0,5798667,,141.0,Male,no
1253,5.0,5798667,,142.0,Female,no
1254,5.0,5798667,,143.0,Female,no
1255,5.0,5798667,,144.0,Male,no
1256,5.0,5798667,,145.0,Female,no
1257,5.0,5798667,,146.0,Male,no
1258,5.0,5798667,,147.0,Male,no
1259,5.0,5798667,,148.0,Male,no
1260,5.0,5798667,,149.0,Female,no
1261,5.0,5798667,,150.0,Male,no
1262,5.0,5798667,,151.0,Male,no
1263,5.0,5798667,,152.0,Male,no
1264,5.0,5798667,,153.0,Female,no
1265,5.0,5798667,,154.0,Male,no
1266,5.0,5798667,,155.0,Female,no
1267,5.0,5798667,,156.0,Female,no
1268,5.0,5798667,,157.0,Male,no
1269,5.0,5798667,,158.0,Female,no
1270,5.0,5798667,,159.0,Female,no
1271,5.0,5798667,,160.0,Male,no
1272,5.0,5798667,,161.0,Male,no
1273,5.0,5798667,,162.0,Male,no
1274,5.0,5798667,,163.0,Male,no
1275,5.0,5798667,,164.0,Male,no
1276,5.0,5798667,,165.0,Female,no
1277,5.0,5798667,,166.0,Male,no
1278,5.0,5798667,,167.0,Female,no
1279,5.0,5798667,,168.0,Female,no
1280,5.0,5798667,,169.0,Male,no
1281,5.0,5798667,,170.0,Male,no
1282,5.0,5798667,,171.0,Male,no
1283,5.0,5798667,,172.0,Male,no
1284,5.0,5798667,,173.0,Female,no
1285,5.0,5798667,,174.0,Female,no
1286,5.0,5798667,,175.0,Female,no
1287,5.0,5798667,,176.0,Female,no
1288,5.0,5798667,,177.0,Male,no
1289,5.0,5798667,,178.0,Male,no
1290,5.0,5798667,,179.0,Female,no
1291,5.0,5798667,,180.0,Female,no
1292,5.0,5798667,,181.0,Male,no
1293,5.0,5798667,,182.0,Male,no
1294,5.0,5798667,,183.0,Female,no
1295,5.0,5798667,,184.0,Male,no
1296,5.0,5798667,,185.0,Female,no
1297,5.0,5798667,,186.0,Male,no
1298,5.0,5798667,,187.0,Female,no
1299,5.0,5798667,,188.0,Female,no
1300,5.0,5798667,,189.0,Male,no
1301,5.0,5798667,,190.0,Male,no
1302,5.0,5798667,,191.0,Male,no
1303,5.0,5798667,,192.0,Male,no
1304,5.0,5798667,,193.0,Female,no
1305,5.0,5798667,,194.0,Female,no
1306,5.0,5798667,,195.0,Female,no
1307,5.0,5798667,,196.0,Male,no
1308,5.0,5798667,,197.0,Male,no
1309,5.0,5798667,,198.0,Male,no
1310,5.0,5798667,,199.0,Male,no
1311,5.0,5798667,,200.0,Female,no
1312,5.0,5798667,,201.0,Female,no
1313,5.0,5798667,,202.0,Female,no
1314,5.0,5798667,,203.0,Male,no
1315,5.0,5798667,,204.0,Female,no
1316,5.0,5798667,,205.0,Male,no
1317,5.0,5798667,,206.0,Male,no
1318,5.0,5798667,,207.0,Male,no
1319,5.0,5798667,,208.0,Male,no
1320,5.0,5798667,,209.0,Male,no
1321,5.0,5798667,,210.0,Male,no
1322,5.0,5798667,,211.0,Male,no
1323,5.0,5798667,,212.0,Female,no
1324,5.0,5798667,,213.0,Female,no
1325,5.0,5798667,,214.0,Female,no
1326,5.0,5798667,,215.0,Female,no
1327,5.0,5798667,,216.0,Female,no
1328,5.0,5798667,,217.0,Female,no
1329,5.0,5798667,,218.0,Female,no
1330,5.0,5798667,,219.0,Female,no
1331,5.0,5798667,,220.0,Female,no
1332,5.0,5798667,,221.0,Female,no
1333,5.0,5798667,,222.0,Female,no
1334,5.0,5798667,,223.0,Female,no
1335,5.0,5798667,,224.0,Female,no
1336,5.0,5798667,,225.0,Female,no
1337,5.0,5798667,,226.0,Male,no
1338,5.0,5798667,,227.0,Male,no
1339,5.0,5798667,,228.0,Female,no
1340,5.0,5798667,,229.0,Male,no
1341,5.0,5798667,,230.0,Male,no
1342,5.0,5798667,,231.0,Female,no
1343,5.0,5798667,,232.0,Female,no
1344,5.0,5798667,,233.0,Male,no
1345,5.0,5798667,,234.0,Male,no
1346,5.0,5798667,,235.0,Female,no
1347,5.0,5798667,,236.0,Male,no
1348,5.0,5798667,,237.0,Male,no
1349,5.0,5798667,,238.0,Male,no
1350,5.0,5798667,,239.0,Female,no
1351,5.0,5798667,,240.0,Female,no
1352,5.0,5798667,,241.0,Male,no
1353,5.0,5798667,,242.0,Female,no
1354,5.0,5798667,,243.0,Male,no
1355,5.0,5798667,,244.0,Male,no
1356,5.0,5798667,,245.0,Male,no
1357,5.0,5798667,,246.0,Male,no
1358,5.0,5798667,,247.0,Female,no
1359,5.0,5798667,,248.0,Female,no
1360,5.0,5798667,,249.0,Male,no
1361,5.0,5798667,,250.0,Female,no
1362,5.0,5798667,,251.0,Male,no
1363,5.0,5798667,,252.0,Male,no
1364,5.0,5798667,,253.0,Male,no
1365,5.0,5798667,,254.0,Male,no
1366,5.0,5798667,,255.0,Male,no
1367,5.0,5798667,,256.0,Female,no
1368,5.0,5798667,,257.0,Male,no
1369,5.0,5798667,,258.0,Male,no
1370,5.0,5798667,,259.0,Female,no
1371,5.0,5798667,,260.0,Male,no
